node_id,community,name,type
18670,8,尿路平片,Check
18671,11,梳头试验,Check
18672,4,摸空征,Check
18673,9,血型鉴定,Check
18674,4,凝集实验,Check
18675,0,血清蛋白结合碘,Check
18676,2,SW阴茎超声血流检测,Check
18677,11,跟骨叩击试验,Check
18678,14,卧立试验,Check
18679,2,血栓素B2,Check
18680,4,鼻疽菌素皮内试验,Check
18681,2,血浆黏度（PV）,Check
18682,0,载脂蛋白B（ApoB）,Check
18683,11,站立位研磨试验,Check
18684,9,糖原染色,Check
18685,9,不稳定血红蛋白,Check
18686,13,抗乙酰胆碱受体抗体（AchR-Ab）,Check
18687,1,脑脊液环磷腺苷,Check
18688,1,婴儿智力测试,Check
18689,22,粪卟啉,Check
18690,11,抗角蛋白抗体(AKA),Check
18691,8,尿β半乳糖苷酶,Check
18692,1,脑脊液生长素,Check
18693,3,动态血压监测(ABPM),Check
18694,7,胸腹水常规检查,Check
18695,5,骨骼肌自身抗体（ASA）,Check
18696,7,肝胆动态显像,Check
18697,14,不孕不育的免疫学检查,Check
18698,7,谷氨酰胺,Check
18699,13,身高测试,Check
18700,7,脑磷脂胆固醇絮状试验,Check
18701,3,去甲基肾上腺素（NM）,Check
18702,5,血栓调节蛋白活性,Check
18703,13,性激素结合蛋白,Check
18704,11,撞击试验,Check
18705,8,消化道激素,Check
18706,4,斯叩达鼓音,Check
18707,7,免疫电泳,Check
18708,7,腹水甘油三酯,Check
18709,7,上消化道功能测定和显像,Check
18710,4,痢疾杆菌检测,Check
18711,5,丝氨酸,Check
18712,7,动脉注射颜料对比试验,Check
18713,4,鼻部检查,Check
18714,4,白细胞介素5（iL-5）,Check
18715,6,皮肤病的物理检查,Check
18716,4,乳腺检查,Check
18717,4,粪便红细胞,Check
18718,3,血清学反应,Check
18719,14,静态骨显像,Check
18720,5,肝素-抗凝血酶Ⅳ复合物,Check
18721,1,脑脊液内皮素,Check
18722,8,β-半乳糖苷酶,Check
18723,18,单视标检查法,Check
18724,18,年龄检查,Check
18725,7,肺吸虫皮内试验,Check
18726,13,抗甲状腺微粒体抗体(ATMA),Check
18727,7,幽门螺旋杆菌血清学测试,Check
18728,9,尿氨（NH3）,Check
18729,14,尿蛋氨酸（Met）,Check
18730,9,红细胞染色质小体,Check
18731,18,角膜检查,Check
18732,7,尿淀粉酶,Check
18733,18,淋球菌抗体检测,Check
18734,8,淋巴细胞毒试验,Check
18735,9,尿维生素C（VitC）,Check
18736,3,多导睡眠监测（PSG）,Check
18737,14,癌抗原72-4（CA72-4）,Check
18738,7,胃游离盐酸测定,Check
18739,4,肠道真菌病检测,Check
18740,7,内镜下乳头括约肌切开术（EST）,Check
18741,1,脑脊液精氨酸加压素,Check
18742,2,血清铁饱和度,Check
18743,21,细菌感染免疫检测,Check
18744,3,血清-氧化氮,Check
18745,4,血凝试验,Check
18746,7,血清α1-酸性糖蛋白（α1-AG）,Check
18747,9,循环血浆量,Check
18748,7,抗丁型肝炎病毒IgM抗体,Check
18749,11,脊柱超伸试验,Check
18750,7,p16基因检测（MTS）,Check
18751,7,盆底肌电图,Check
18752,6,抗硬皮病-70抗体,Check
18753,8,尿蛋白试验（PRO）,Check
18754,14,线索细胞,Check
18755,4,二氧化碳总量(TCO2),Check
18756,1,螺旋CT检查,Check
18757,14,妇科检查,Check
18758,3,肺量计检测,Check
18759,11,端坐伸膝试验,Check
18760,1,血浆18-羟-脱氧皮质酮,Check
18761,1,脑脊液丙二醛,Check
18762,5,天门冬氨酸,Check
18763,14,精液液化时间,Check
18764,7,纤维结肠镜检查,Check
18765,3,M型超声心动图（ME）,Check
18766,9,羊水胆红素,Check
18767,8,膀胱颈抬高试验,Check
18768,8,前列腺液细胞,Check
18769,8,"白蛋白(A,Alb)",Check
18770,3,基础代谢,Check
18771,18,眼压描记检查法,Check
18772,6,真菌检查,Check
18773,1,复合感觉检查,Check
18774,1,颅骨透照试验,Check
18775,4,梅毒螺旋体明胶凝集试验,Check
18776,9,血清精氨酸酶,Check
18777,7,血池显像,Check
18778,13,血清总甲状腺素（TT4）,Check
18779,12,伯尔格试验,Check
18780,18,视野计检查,Check
18781,3,每分钟静息通气量（VE）,Check
18782,11,特伦德伦伯格试验,Check
18783,14,中性粒细胞核鼓槌小体,Check
18784,8,白细胞抗原（HLA）,Check
18785,7,抗乙酸胆碱受体抗体（anti-AchR）,Check
18786,0,高密度脂蛋白胆固醇(HDL-C),Check
18787,4,抗柯萨奇B病毒IgG抗体,Check
18788,3,羊水卵磷脂/鞘磷脂比值,Check
18789,13,抗甲状腺球蛋白抗体（ATGA）,Check
18790,13,游离三碘甲状腺原氨酸指数（FT3I）,Check
18791,1,血清铜,Check
18792,9,血清前白蛋白（PA）,Check
18793,13,脑脊液免疫球蛋白,Check
18794,1,足拍打试验,Check
18795,12,血清冷纤维蛋白原,Check
18796,9,Rh血型鉴定,Check
18797,7,抗线粒体抗体（AMA）,Check
18798,1,联合屈曲征,Check
18799,8,肾脏切片,Check
18800,3,血清免疫球蛋白E（IgE）,Check
18801,8,导尿术,Check
18802,7,唾液黏蛋白,Check
18803,8,血清α1-微球蛋白,Check
18804,14,定量肝功能试验,Check
18805,11,屈腕试验,Check
18806,3,痰液的一般性状检查,Check
18807,1,舌咽神经检查,Check
18808,5,小肠充盈及排空功能检查,Check
18809,3,血清免疫蛋白电泳,Check
18810,11,尿酸,Check
18811,8,尿流率测定,Check
18812,4,粪便吞噬细胞,Check
18813,8,血清肌酐,Check
18814,3,琼脂扩散试验,Check
18815,7,阿米巴原虫抗原和抗体,Check
18816,11,直伸运动试验,Check
18817,13,姐妹染色单体互换,Check
18818,7,反映肝脏间质变化的试验,Check
18819,18,角膜内皮细胞计数仪,Check
18820,8,膀胱镜,Check
18821,1,心理年龄测试,Check
18822,15,尿β-羟丁酸,Check
18823,3,血清乳酸脱氢酶同工酶（LDHI）,Check
18824,3,胸部疾病体征检查,Check
18825,18,泪液电解质,Check
18826,7,静脉胆囊、胆道造影,Check
18827,11,床旁透视与术中透视,Check
18828,7,氧化酶试验,Check
18829,12,血管镜,Check
18830,18,睫状血管检查法,Check
18831,1,血液碳氧血红蛋白,Check
18832,12,蛋白S抗原,Check
18833,8,尿红细胞位相,Check
18834,13,抗促甲状腺素受体抗体（TRAb）,Check
18835,18,角膜厚度测量,Check
18836,7,皮肤与组织寄生虫的病原检查,Check
18837,6,细菌对抗生素敏感试验,Check
18838,3,呼吸道粘液-纤毛清除功能测定,Check
18839,7,胃基础胃酸分泌量测定（BAO）,Check
18840,11,全身骨骼疾病排查,Check
18841,4,鼻粘膜及鼻腔分泌物,Check
18842,14,妇科超声检查,Check
18843,3,重复呼吸试验,Check
18844,7,胃液潜血试验,Check
18845,4,胸腔积液免疫化学检查,Check
18846,7,谷胱甘肽S转移酶,Check
18847,4,前列腺液显微镜检查,Check
18848,7,上消化道内窥镜检查,Check
18849,5,血浆凝血酶原片段1+2检测,Check
18850,3,动态心电图（Holter监测）,Check
18851,7,胃液乳酸定性试验,Check
18852,12,抗着丝点抗体,Check
18853,4,异型中性粒细胞,Check
18854,9,抗中性粒细胞抗体（ANGA）,Check
18855,18,泪膜破裂时间,Check
18856,8,糖尿病类尿常规,Check
18857,5,β-羟丁酸,Check
18858,6,脑脊液蛋白电泳,Check
18859,7,尿总氮,Check
18860,5,血清铅（Pb）,Check
18861,5,红细胞乳酸生成率,Check
18862,0,血糖仪,Check
18863,1,颈静脉压检查,Check
18864,1,碳氧血红蛋白定性试验(HBCO),Check
18865,6,组胺试验,Check
18866,18,颞动脉活检,Check
18867,5,热溶血试验,Check
18868,6,皮肤颜色,Check
18869,12,交通静脉瓣膜功能试验,Check
18870,7,胃粘膜活检,Check
18871,5,纤维蛋白降解产物,Check
18872,9,"血清总蛋白（TP,TP0）",Check
18873,13,过氯酸盐释放试验,Check
18874,1,三叉神经检查,Check
18875,5,血乳酸,Check
18876,5,纤维蛋白肽A,Check
18877,4,康氏反应,Check
18878,7,胆固醇酯与总胆固醇比值,Check
18879,14,宫颈粘液相合试验,Check
18880,12,抗凝血活性试验,Check
18881,2,血清不饱和铁结合力,Check
18882,1,尿铜,Check
18883,7,肝区腹膜摩擦感,Check
18884,11,抗心肌细胞膜抗体,Check
18885,11,足畸形检查,Check
18886,2,骨髓粒细胞与有核红细胞比值（M/E）,Check
18887,5,尿汞,Check
18888,7,乙状结肠镜检查,Check
18889,4,抗组织相容性抗原-DR抗体（抗-HLA-DR）,Check
18890,9,维生素K反应试验,Check
18891,7,丙氨酸氨基转移酶(ALT）,Check
18892,14,Y染色质,Check
18893,11,风湿病化验检查项目,Check
18894,14,促甲状腺受体抗体,Check
18895,9,血清磷酸已糖异构酶,Check
18896,5,血浆D-二聚体测定,Check
18897,5,粪中脂肪,Check
18898,1,中枢神经递质和受体显像,Check
18899,9,骨髓各系细胞形态学检查,Check
18900,1,脑氧代谢显像,Check
18901,8,尿酚红排泄试验(PSP),Check
18902,15,羊水白细胞,Check
18903,9,ABO血型鉴定,Check
18904,11,趾长伸肌肌力试验,Check
18905,13,抗浸出性核抗原(ENA)抗体,Check
18906,14,精子凝集试验,Check
18907,1,"血清球蛋白(G,GL0)",Check
18908,5,尿镍（Ni）,Check
18909,18,眼震电图描记法,Check
18910,2,红细胞腺苷酸激酶,Check
18911,1,染色体,Check
18912,5,血浆皮质醇,Check
18913,9,血清酸性磷酸酶同工酶,Check
18914,18,屈光检查,Check
18915,7,脏器触诊,Check
18916,8,血清镉（Cd）,Check
18917,4,病毒感染免疫检测,Check
18918,5,先令氏指数,Check
18919,19,牙髓电活力测定,Check
18920,11,并指(趾)畸形检查,Check
18921,4,痰液气味,Check
18922,7,棘球蚴皮内试验,Check
18923,6,血清补体C3裂解产物,Check
18924,9,出血时间,Check
18925,6,甲状腺显像,Check
18926,8,安体舒通试验,Check
18927,5,全血铅,Check
18928,1,图形觉,Check
18929,14,优生四项检查,Check
18930,18,角膜荧光素染色,Check
18931,15,胎心胎动,Check
18932,9,嗜碱性粒细胞数,Check
18933,5,尿维生素B6（VitB6）,Check
18934,5,全血砷（As）,Check
18935,9,血栓弹力图,Check
18936,11,尿肌酸,Check
18937,4,Optochin敏感试验,Check
18938,10,胸腔积液一般性状检查,Check
18939,5,胃泡鼓音区,Check
18940,7,碳13尿素呼气试验,Check
18941,8,A型超声检查,Check
18942,7,高峰胃酸分泌量测定（PAO）,Check
18943,14,血浆二氢睾酮（DHT）,Check
18944,4,内镜下胆道减压,Check
18945,9,尿隐血（BLD）,Check
18946,6,维生素A结合蛋白（RBP）,Check
18947,8,泌尿系统CT检查,Check
18948,4,经皮经肝胆道引流术,Check
18949,7,乙型肝炎表面抗体,Check
18950,1,Frenzel氏眼镜检查法,Check
18951,9,水溶性维生素,Check
18952,1,闭眼单脚站立,Check
18953,9,抗球蛋白试验（Coombs试验）,Check
18954,4,镫骨活动试验,Check
18955,5,可的松水试验,Check
18956,18,眼球和眼眶的超声检查,Check
18957,9,低钠试验,Check
18958,6,电子皮镜,Check
18959,7,改良加藤法,Check
18960,14,血清癌胚抗原,Check
18961,4,鼻嗅觉功能检查,Check
18962,7,皮内试验,Check
18963,1,深感觉检查,Check
18964,6,包皮包茎检查,Check
18965,7,胆道造影,Check
18966,5,巨噬细胞移动抑制试验,Check
18967,7,虫卵计数法,Check
18968,3,肺泡-动脉氧分压差（PA-aDO2）,Check
18969,5,脂溶性维生素,Check
18970,9,细菌的CAMP试验,Check
18971,1,脑脊液胆固醇酯,Check
18972,1,巴彬斯基征,Check
18973,1,神经系统细胞学检查,Check
18974,14,雌酮(E1),Check
18975,15,骨盆测量,Check
18976,2,过指试验,Check
18977,2,性交后试验,Check
18978,3,舒张压,Check
18979,14,Bryan试验,Check
18980,6,疥螨检查,Check
18981,8,内生肌酐清除率,Check
18982,11,小指短屈肌肌力试验,Check
18983,9,血清酸性磷酸酶,Check
18984,18,眼科检查,Check
18985,11,挤压小腿三头肌试验,Check
18986,4,耳蜗电图,Check
18987,3,黑曼征,Check
18988,2,温度与出汗,Check
18989,7,粪便寄生虫,Check
18990,3,纤维支气管镜检查,Check
18991,5,轮状病毒抗原的检测,Check
18992,14,脱落细胞检查,Check
18993,9,异常凝血酶原（APT）,Check
18994,14,尿17-酮类固醇,Check
18995,1,脑神经检查,Check
18996,1,生长激素,Check
18997,5,尿多巴胺,Check
18998,5,尿铅,Check
18999,14,癌胚抗原（CEA）,Check
19000,4,粪中结晶,Check
19001,7,苷-鹅脱氧胆酸,Check
19002,7,反映肝脏贮备功能的试验,Check
19003,8,肾血流量,Check
19004,3,非梅毒螺旋体抗原血清试验,Check
19005,13,生长激素激发试验,Check
19006,14,癌抗原125（CA125）,Check
19007,14,自身免疫抗体检测,Check
19008,9,阿利新蓝染色,Check
19009,7,胃液尿素测定,Check
19010,11,鞠躬试验,Check
19011,9,红细胞变形性,Check
19012,3,肺弥散功能测定（DL）,Check
19013,11,关节镜检查,Check
19014,0,血脂检查,Check
19015,4,音叉检查,Check
19016,13,β-胡萝卜素,Check
19017,1,痰液免疫学检查,Check
19018,9,红细胞葡萄糖磷酸异构酶,Check
19019,1,脑脊液病原体检查,Check
19020,14,肿瘤声学造影,Check
19021,13,抗甲状腺球蛋白抗体,Check
19022,8,肾盂镜,Check
19023,1,椎管内注射标记物法,Check
19024,4,中性分叶核粒细胞,Check
19025,3,肺阻抗血流图,Check
19026,2,去铁胺试验,Check
19027,5,葡萄糖氧化酶生化分析仪法,Check
19028,13,总三碘甲状腺原氨酸,Check
19029,5,糖化血红蛋白,Check
19030,4,蓝多耳菲征,Check
19031,2,α2-热稳定性糖蛋白,Check
19032,4,回归热螺旋体（BR）,Check
19033,7,血吸虫酶联免疫吸附试验,Check
19034,3,周围血管征,Check
19035,7,抗丁型肝炎病毒IgG抗体,Check
19036,7,微丝蚴（Mf）,Check
19037,1,磷酸肌酸激同工酶,Check
19038,11,骨骼动诊,Check
19039,11,雅加森试验,Check
19040,5,谷氨酸脱羧酶抗体（GADA）,Check
19041,14,人绒毛膜促性腺激素（HCG）,Check
19042,1,指指试验,Check
19043,9,循环红细胞量,Check
19044,18,瞳孔反射,Check
19045,3,颈静脉回流试验,Check
19046,7,胃肠道疾病的超声检查,Check
19047,11,合掌分掌试验,Check
19048,14,阴囊显象,Check
19049,9,毛细血管脆性试验,Check
19050,8,血清碱性磷酸酶,Check
19051,7,内视镜超音波术,Check
19052,8,β-N-乙酰氨基葡萄糖苷酶,Check
19053,5,腹部体毛检查,Check
19054,14,职业病检查项目,Check
19055,11,运动功能检查,Check
19056,14,胰岛素低血糖兴奋GH、ACTH试验,Check
19057,1,脑多普勒超声（TCD）,Check
19058,7,缩胆囊素,Check
19059,1,竖毛反射,Check
19060,3,血清肌酸激酶,Check
19061,1,脑脊液细胞计数,Check
19062,15,胎产式,Check
19063,3,"反三碘甲状腺原氨酸(γT3,反T3)",Check
19064,10,积液腺苷脱氢酶,Check
19065,14,甲状腺激素抑制试验,Check
19066,3,心电图,Check
19067,3,多普勒超声心动图,Check
19068,7,脯氨酸肽酶,Check
19069,7,精氨酰琥珀酸裂解酶,Check
19070,7,枸橼酸盐利用试验,Check
19071,14,乳房自检,Check
19072,11,踝反射,Check
19073,11,婴幼儿肌肉骨骼系统检查,Check
19074,8,血清总补体,Check
19075,1,SPECT显像,Check
19076,0,甘油三酯,Check
19077,8,尿丙氨酸氨基肽酶（UAAP）,Check
19078,1,位置觉,Check
19079,11,盖斯兰试验,Check
19080,9,血小板第3因子功能检测,Check
19081,8,骨髓浆细胞系统,Check
19082,8,血清补体C9含量,Check
19083,10,黄疸检查,Check
19084,15,磁共振波谱成像,Check
19085,5,烟酸,Check
19086,18,舍莫尔试验,Check
19087,4,前列腺、精囊腺的超声检查,Check
19088,3,血心钠肽（ANP）,Check
19089,1,"血清钙（Ca2+,Ca）",Check
19090,12,积液癌胚抗原,Check
19091,1,血清锂（Li）,Check
19092,14,促肾上腺皮质激素（ACTH）兴奋试验,Check
19093,9,尿α1-微球蛋白,Check
19094,9,Kveim试验,Check
19095,9,骨髓象分析,Check
19096,8,肿瘤基因P53抗体（P53-AB）,Check
19097,6,全血硒,Check
19098,5,细菌性食物中毒检测,Check
19099,11,臂丛牵拉试验,Check
19100,15,胎儿体重预测,Check
19101,14,男性不育HCG刺激试验,Check
19102,15,尿前列腺素,Check
19103,15,胎儿脐动脉收缩压与舒张压的比值,Check
19104,7,α1-抗胰蛋白酶,Check
19105,3,尿硒,Check
19106,11,膝侧向运动试验,Check
19107,8,对氨马尿酸清除率,Check
19108,1,三叉神经的运动功能检查,Check
19109,7,粪胆原,Check
19110,3,心包积液检查,Check
19111,8,血清磷（Pi）,Check
19112,14,宫颈粘液检查,Check
19113,7,肛门指检,Check
19114,9,脾脏叩诊,Check
19115,4,气管移位检查,Check
19116,1,语调与语态,Check
19117,14,尺压试验,Check
19118,18,裂隙灯,Check
19119,7,肝腹水的检查,Check
19120,11,胫骨后肌肌力试验,Check
19121,19,下颌运动检查,Check
19122,14,红细胞烯醇化酶,Check
19123,14,GnRH兴奋试验,Check
19124,7,乙型肝炎核心抗体免疫球蛋白G,Check
19125,7,吞噬鸡红细胞功能试验,Check
19126,8,尿沉渣,Check
19127,1,冷热试验,Check
19128,13,气管软化试验,Check
19129,9,凝血因子活性测定(因子Ⅷ∶C、Ⅸ∶C),Check
19130,7,乙型肝炎病毒核心抗体（HBcAb）,Check
19131,3,冠状动脉CT检查,Check
19132,19,"维生素B2（VitB2,VB2）",Check
19133,13,促甲状腺激素受体抗体,Check
19134,8,PHA淋巴细胞转化试验,Check
19135,7,甲型肝炎抗原,Check
19136,0,β-脂蛋白定量,Check
19137,3,酚妥拉明阻滞试验,Check
19138,1,脑脊液葡萄糖(CSF-Glu),Check
19139,7,双气囊小肠镜,Check
19140,7,抗甲型肝炎病毒IgA抗体,Check
19141,9,血清免疫球蛋白A（IgA）,Check
19142,9,热盐水试验,Check
19143,4,酸化甘油溶血试验,Check
19144,2,平均红细胞血红蛋白浓度(MCHC),Check
19145,14,IgG抗A-效价测定,Check
19146,0,载脂蛋白CⅢ,Check
19147,2,尿卟啉原试验（UP）,Check
19148,1,查多克征,Check
19149,14,盆腔和阴道B超,Check
19150,3,浆膜腔积液蛋白,Check
19151,7,肝纤四项,Check
19152,3,最大中期呼气流速与最大中期流速时间（MMFR),Check
19153,11,铅笔滚动试验,Check
19154,7,粪便上皮细胞,Check
19155,13,ECT检查,Check
19156,4,组胺吸入试验,Check
19157,7,脾脏触诊,Check
19158,18,风疹病毒抗体,Check
19159,5,胰岛细胞抗体,Check
19160,7,癌症普查,Check
19161,7,胆道运动功能检测,Check
19162,4,粪酸碱度,Check
19163,7,链激酶-链道酶试验,Check
19164,14,"脱氢异雄酮(DHEA,DHA)",Check
19165,7,异柠檬酸脱氢酶,Check
19166,9,纤维蛋白肽Bβ1～42,Check
19167,4,痰液病原体检查,Check
19168,1,尿瓜氨酸,Check
19169,3,尿液去甲肾上腺素,Check
19170,8,肾血浆流量,Check
19171,8,血清补体溶解免疫复合物活性,Check
19172,2,血清运铁蛋白（Tf）,Check
19173,4,红细胞计数(RBC),Check
19174,0,高密度脂蛋白胆固醇,Check
19175,13,游离甲状腺素,Check
19176,14,介入性宫内取材检查,Check
19177,5,抗戊型肝炎病毒IgM抗体,Check
19178,4,半胱胺酸试验,Check
19179,5,阿米巴原虫抗原,Check
19180,19,特殊细菌涂片检查,Check
19181,7,肝质地,Check
19182,9,固相酶免疫测定技术,Check
19183,13,甲状腺血流显像,Check
19184,4,精液细菌,Check
19185,3,气道阻力(R),Check
19186,15,Ⅱ级产前超声检查,Check
19187,7,尿胃蛋白酶,Check
19188,9,血小板压积(PCT),Check
19189,7,酶联合吸附测定,Check
19190,9,葡萄糖-6-磷酸脱氢酶缺乏症筛查,Check
19191,4,超广谱β -内酰胺酶,Check
19192,4,肺活量体重指数,Check
19193,13,丁醇提取碘（BEI）,Check
19194,3,小气道功能,Check
19195,6,脓汁和创伤感染标本细菌学检查,Check
19196,9,骨髓单核细胞系统,Check
19197,1,葡萄糖抑制生长激素试验,Check
19198,6,光敏感试验,Check
19199,14,尿促卵泡成熟素,Check
19200,4,普通透视检查(透视),Check
19201,7,胰多肽,Check
19202,11,中指试验,Check
19203,1,血浆促甲状腺激素释放激素(TRH),Check
19204,8,尿浓缩试验,Check
19205,0,身体质量指数,Check
19206,9,血清β2微球蛋白（β2-MG）,Check
19207,6,抗Ku抗体,Check
19208,3,心脏血管超声检查,Check
19209,7,胃肠道功能动力学检查,Check
19210,11,"尿钙(Ca2+,Ca)",Check
19211,14,淋巴细胞计数（LY）,Check
19212,6,皮肤点刺试验,Check
19213,4,不加热血清反应素实验,Check
19214,4,硝酸盐还原试验,Check
19215,5,"血清镁(Mg2+,Mg)",Check
19216,0,尿氨氮,Check
19217,11,旋转试验,Check
19218,1,枫糖尿症筛查,Check
19219,1,脑脊液酸碱度值,Check
19220,11,屈肌紧张试验,Check
19221,5,血清氯化物,Check
19222,7,尿胆汁酸,Check
19223,9,尿液细胞学检查,Check
19224,3,肺部检查,Check
19225,11,白细胞介素1（IL-1）,Check
19226,7,透光试验,Check
19227,10,血清免疫球蛋白D（IgD）,Check
19228,18,前置镜,Check
19229,6,羟赖氨酸,Check
19230,11,免疫浊度技术,Check
19231,3,痰液中晶体,Check
19232,7,血清磷脂酶A2,Check
19233,1,面部色诊,Check
19234,13,抗甲状腺过氧化物酶自身抗体,Check
19235,11,前臂屈肌紧张试验,Check
19236,3,免疫抑制酸性蛋白,Check
19237,7,血清γ-谷氨酰转肽酶同工酶,Check
19238,0,组织纤溶酶原激活物,Check
19239,11,4字试验,Check
19240,10,"结核菌素试验（OT,PPD）",Check
19241,7,经皮肝穿胆道引流（PTD）,Check
19242,1,脑脊液结合型髓鞘碱性蛋白抗体,Check
19243,4,尿道分泌物检查,Check
19244,4,血清淀粉酶同工酶（AMY-I）,Check
19245,7,胃液胃组织癌胚抗原,Check
19246,4,咽鼓管检查法,Check
19247,18,Nagel色觉镜检查法,Check
19248,14,精浆α-葡萄糖苷酶,Check
19249,3,胸腔积液显微镜检查,Check
19250,9,酸性磷酸酶,Check
19251,11,磁共振平扫,Check
19252,7,聚合酶链反应技术,Check
19253,0,核酸的分子杂交,Check
19254,7,胆道镜检查,Check
19255,7,粪中细胞,Check
19256,11,C反应蛋白（CRP）,Check
19257,5,水负荷ADH抑制试验,Check
19258,18,角膜知觉检查法,Check
19259,8,肾上腺CT检查,Check
19260,5,叠氮高铁血红蛋白,Check
19261,14,近红外线乳腺扫描检查,Check
19262,9,直接抗人球蛋白试验,Check
19263,9,醋酸AS-茶酚酯酶染色,Check
19264,9,"cd55,cd59检测",Check
19265,14,尿妊娠胶乳凝集抑制试验,Check
19266,18,眼底镜检查法,Check
19267,4,流感病毒抗体,Check
19268,3,心血管疾病的超声诊断,Check
19269,14,"血清醛固酮(ALD,ALS)",Check
19270,5,红细胞碱粒凝集试验,Check
19271,18,免疫球蛋白轻链,Check
19272,10,浆膜腔积液细胞计数,Check
19273,0,抗胰岛细胞抗体（ICA）,Check
19274,0,血清胆固醇与磷脂比值,Check
19275,9,血浆凝血酶检测,Check
19276,3,血压,Check
19277,8,尿环磷酸鸟苷,Check
19278,1,血清α-L-岩藻糖苷酶（α-FU）,Check
19279,7,腹部MRI检查,Check
19280,7,钩蚴培养法,Check
19281,6,蛋白质、氨基酸分解产物试验,Check
19282,3,选择性心血管造影,Check
19283,7,静脉胆道造影,Check
19284,13,甲状腺球蛋白,Check
19285,14,乳房穿刺针活检,Check
19286,2,卵磷脂小体,Check
19287,6,妇科疾病的病毒检查,Check
19288,3,指脉氧,Check
19289,15,系统胎儿超声检查,Check
19290,8,肾脏触诊,Check
19291,1,脑脊液透明度,Check
19292,6,毛果芸香碱出汗试验,Check
19293,10,胸腹水纤维蛋白降解产物,Check
19294,12,连续血浆鱼精蛋白稀释试验,Check
19295,7,粪便植物细胞与植物纤维,Check
19296,4,立克次体凝集试验,Check
19297,4,产后盆底肌肉检查及评估,Check
19298,7,蝰蛇毒磷脂凝固时间,Check
19299,18,强弱,Check
19300,0,血红蛋白溶解度,Check
19301,4,钩端螺旋体抗体,Check
19302,9,异丙醇试验,Check
19303,5,溶解酶,Check
19304,14,子宫及附件检查,Check
19305,8,单相琼脂扩散试验,Check
19306,14,三合诊,Check
19307,7,絮状沉淀试验,Check
19308,9,酸性磷酸酶染色,Check
19309,11,维生素D,Check
19310,0,高密度脂蛋白2-胆固醇,Check
19311,11,抗心磷脂抗体（ACA）,Check
19312,5,血清β―羟基丁酸测定,Check
19313,14,子宫颈涂片测试,Check
19314,7,胶囊内视镜,Check
19315,1,抗乙型脑炎病毒抗体（EPBV-AB),Check
19316,4,脑脊液特异性梅毒螺旋体抗体,Check
19317,14,乳房检查,Check
19318,8,酚红排泄试验,Check
19319,0,抗胰岛素受体抗体,Check
19320,9,嗜酸性粒细胞数,Check
19321,9,甲状旁腺激素,Check
19322,14,卵巢肿瘤标记,Check
19323,7,淀粉水解试验,Check
19324,7,尿胆原,Check
19325,5,尿酸碱度（pH）,Check
19326,14,体位变换试验,Check
19327,11,芬科斯试验,Check
19328,3,肺和胸膜触诊,Check
19329,7,肝搏动,Check
19330,6,普鲁卡因皮内试验,Check
19331,14,雌二醇,Check
19332,2,维生素B6（VitB6）,Check
19333,1,雌三醇,Check
19334,1,脑代谢显像,Check
19335,13,阿托品抑制GH试验,Check
19336,8,精液黏稠度,Check
19337,11,拇指小指尖相对试验,Check
19338,14,CT造影扫描,Check
19339,7,胃肠道显像,Check
19340,4,狼疮性抗凝因子,Check
19341,2,男性生殖内分泌检查,Check
19342,4,复方碘试验,Check
19343,11,拇指对掌试验,Check
19344,8,肾脏超音波,Check
19345,4,脑脊液(Kahn)氏沉淀试验,Check
19346,4,胆汁溶菌试验,Check
19347,14,足长身高预测法,Check
19348,18,散光表验光法,Check
19349,18,角膜反射检查,Check
19350,9,血浆凝血因子XI活性测定,Check
19351,5,维生素E,Check
19352,13,子宫位置,Check
19353,8,中段尿细菌培养计数,Check
19354,11,拳叩试验,Check
19355,8,血清冷球蛋白（CG）,Check
19356,3,呼吸道合胞病毒抗体,Check
19357,9,血红蛋白,Check
19358,14,酸碱度(pH)值测定,Check
19359,7,胆囊胆道B超检查,Check
19360,7,电子束CT,Check
19361,3,肌钙蛋白,Check
19362,12,电阻抗体积描记检查,Check
19363,3,格哈德征,Check
19364,7,抗胰腺腺泡抗体(PAB),Check
19365,1,脑血流测定,Check
19366,9,色氨酸,Check
19367,12,血清补体C6含量,Check
19368,5,HCO3-重吸收试验,Check
19369,4,粪便显微镜检查,Check
19370,3,痰液中细胞分类,Check
19371,7,最大胃酸分泌量测定（MAO）,Check
19372,1,脑葡萄糖代谢显像,Check
19373,3,红细胞磷丙糖异构酶,Check
19374,7,脑脊液谷氨酰胺,Check
19375,1,语言检查法,Check
19376,2,血清前白蛋白,Check
19377,5,兴奋剂尿检,Check
19378,9,弓形虫抗体,Check
19379,8,尿肌酐,Check
19380,9,过氧化酶染色,Check
19381,1,脑膜刺激征,Check
19382,14,刮宫检查,Check
19383,22,抗淋巴细胞抗体（ALA）,Check
19384,14,不孕的基础体温测定,Check
19385,0,自我血糖监测,Check
19386,14,骨骼听诊,Check
19387,18,转头试验,Check
19388,8,菊粉清除率,Check
19389,11,肩胛骨检查,Check
19390,11,血清β2-微球蛋白,Check
19391,3,抗胰岛素抗体(AIAb),Check
19392,9,自身溶血试验,Check
19393,5,血浆组织纤溶酶原活化物抑制物活性检测,Check
19394,19,唾液富酪蛋白,Check
19395,11,布拉加尔征,Check
19396,11,屈指试验,Check
19397,1,冈达征,Check
19398,3,昂德腊耳征,Check
